GENES,IMPORTANCE
BEND5,6.002836615417792e-05
SMOX,6.00247442419472e-05
WASF1,6.00136331781788e-05
DCN,6.00136331781788e-05
PTPRG,6.0013633178178796e-05
BPGM,6.000446580155762e-05
DNAJC5,5.9974850651439105e-05
KCNN4,5.9966600550296356e-05
TMEM123,5.99610522366621e-05
RGL3,5.9942273328977625e-05
NCL,5.992273498017364e-05
ZNF675,5.988130613531705e-05
VCAN,5.987268090638213e-05
BCL3,5.98658163476907e-05
PTBP2,5.98658163476907e-05
PLXDC2,5.98658163476907e-05
YPEL1,5.985335403879696e-05
COL16A1,5.983368225410637e-05
FLYWCH2,5.9783695886308396e-05
SNX30,5.978369588630838e-05
RASSF3,5.976283800424461e-05
GALNT1,5.97159892585644e-05
C6orf62,5.969525846635829e-05
SELL,5.969525846635829e-05
ROBO1,5.969525846635829e-05
ITM2C,5.9672784957288467e-05
ZNF598,5.965550972304943e-05
EIF4E,5.959974605281206e-05
THY1,5.959974605281206e-05
SOD2,5.9579516597079276e-05
ZNF281,5.957018268671435e-05
GIMAP4,5.952379336225264e-05
EPS8L2,5.9496274271470425e-05
CDCA2,5.9496274271470425e-05
RAB11A,5.9496274271470425e-05
TGOLN2,5.9496274271470425e-05
CELF2,5.9496274271470425e-05
RPS3,5.949627427147037e-05
FAM89A,5.93838049439251e-05
PDE3B,5.93838049439251e-05
PARP10,5.930452586548745e-05
CDKN2B,5.9261111132057496e-05
TMEM119,5.9261111132057496e-05
VMO1,5.9261111132057496e-05
SLC9A6,5.9261111132057496e-05
KREMEN2,5.9261111132057496e-05
MANEAL,5.926111113205749e-05
CLASP1,5.926111113205749e-05
ZNF626,5.9220535225770556e-05
APCDD1,5.9191036380283195e-05
GPRIN2,5.918832254128676e-05
CYBB,5.918832254128676e-05
PTGER3,5.916084377151652e-05
RPS6,5.915947568439455e-05
VSIG10,5.9126732195250105e-05
AK4,5.91267321952501e-05
ITGA6,5.91267321952501e-05
HLA-DPA1,5.909248195403947e-05
FAM117A,5.908495285873266e-05
CD248,5.905571916122187e-05
FKBP1B,5.904324361565751e-05
LNP1,5.9018712203739516e-05
CD7,5.9017949246406076e-05
HIST1H4J,5.8978915364761945e-05
C19orf66,5.8978915364761945e-05
ECM2,5.897891536476194e-05
PPP3CA,5.897891536476194e-05
FAM98B,5.897891536476194e-05
TP53INP1,5.890957860406902e-05
GPT2,5.885027477174256e-05
CDH2,5.884957563808492e-05
SMS,5.883048981705858e-05
BAZ2A,5.8815538867906695e-05
BBS4,5.8815538867906695e-05
TBC1D8B,5.881553886790669e-05
RCBTB1,5.881553886790669e-05
CCNG1,5.8790784853231584e-05
FHDC1,5.872291132915399e-05
CDH24,5.8720778216341405e-05
ADCY6,5.871739328005201e-05
POLN,5.8703320668046434e-05
TMEM134,5.8699086018995036e-05
JAK2,5.8655701624302616e-05
GMPR,5.8634009426956335e-05
NFATC3,5.8634009426956335e-05
ARSJ,5.8634009426956335e-05
CD9,5.8587635519352204e-05
CAPN9,5.855562171381861e-05
RIT1,5.855285508864936e-05
KYNU,5.844010322914974e-05
TM6SF1,5.8431123581188336e-05
EVI2B,5.843112358118832e-05
DUSP14,5.842449193936401e-05
BTK,5.838764804280941e-05
ADORA2B,5.8385385614773e-05
VOPP1,5.829794534969833e-05
SRPK1,5.826546074341406e-05
TYMP,5.824906976422675e-05
SPAG9,5.824906976422674e-05
FRMD5,5.8230396095481674e-05
RAP1GAP2,5.821724048571577e-05
KIAA1671,5.82028770046993e-05
SNX9,5.82028770046993e-05
ZNF518B,5.82028770046993e-05
PAQR6,5.82028770046993e-05
ARL4D,5.814446551523219e-05
NAA40,5.814446551523219e-05
TGFBR1,5.811749733641894e-05
PWP2,5.809201438183324e-05
FLNB,5.8044956589355466e-05
ACER3,5.804222344945814e-05
PDGFD,5.797555263660016e-05
GPR35,5.797555263660015e-05
ABHD4,5.795017039626804e-05
PAPLN,5.79441975513451e-05
MXD3,5.794419755134509e-05
DEPTOR,5.794419755134509e-05
CCL3L3,5.794419755134509e-05
TNFAIP8L3,5.794419755134509e-05
SAMD5,5.794419755134509e-05
SIGLEC7,5.794419755134509e-05
CETN2,5.794419755134508e-05
A4GALT,5.794419755134508e-05
SLC30A1,5.794419755134508e-05
SNHG11,5.794419755134508e-05
PTPN11,5.794419755134508e-05
CD320,5.794419755134508e-05
STK24,5.794419755134508e-05
GRHL2,5.794419755134508e-05
SLC37A4,5.794419755134508e-05
HIST1H4H,5.794419755134508e-05
ACER2,5.794419755134508e-05
KCNS3,5.794419755134508e-05
GAA,5.794419755134508e-05
VEZF1,5.794419755134505e-05
CLEC11A,5.794419755134505e-05
VPS53,5.794419755134505e-05
IL3RA,5.794419755134505e-05
ZNF461,5.79170147875433e-05
ITGB6,5.791453573078277e-05
SV2A,5.785481993291039e-05
PRDM1,5.7813163417767725e-05
WNT5B,5.7786067918729884e-05
ST3GAL4,5.77850101954348e-05
CCPG1,5.7727893137500194e-05
MFGE8,5.76918273529507e-05
CITED4,5.768107059039615e-05
HHEX,5.764856389036885e-05
WNK2,5.764856389036885e-05
YWHAZ,5.764856389036885e-05
FARP2,5.764856389036885e-05
RPS6KA1,5.764856389036884e-05
DDIT3,5.764856389036884e-05
CD34,5.764856389036884e-05
LRP5L,5.764856389036884e-05
IL10RA,5.764856389036884e-05
TAOK1,5.764856389036884e-05
KDM5B,5.764856389036884e-05
NFKBIZ,5.764856389036884e-05
GAL3ST4,5.7640475663992336e-05
ERMAP,5.758913479964169e-05
ESRRA,5.757826076367328e-05
CYP3A5,5.7518137275232265e-05
FNDC4,5.751385720005708e-05
RPAIN,5.748521020827385e-05
TLR1,5.747501376550415e-05
ADAMTSL1,5.746663548361424e-05
GCLM,5.746663548361423e-05
SERF1B,5.744935873696062e-05
DNAJB11,5.742683864463664e-05
NCOA7,5.742683864463662e-05
PAFAH1B1,5.742683864463662e-05
UGT2B7,5.737634675699469e-05
KRT23,5.736246679910165e-05
BBC3,5.733075770481974e-05
RNASE10,5.731468391660901e-05
SOX2,5.731044025761425e-05
SEMA3A,5.731008951082153e-05
CA5B,5.73074481277039e-05
PPFIA3,5.73074481277039e-05
CCDC136,5.73074481277039e-05
FAM3C,5.73074481277039e-05
AP3M1,5.73074481277039e-05
CNN3,5.7307448127703896e-05
E2F3,5.7307448127703896e-05
FAM41C,5.7307448127703896e-05
MRPS12,5.7307448127703896e-05
FBXO31,5.7307448127703896e-05
ATL1,5.7307448127703896e-05
C11orf58,5.7307448127703896e-05
ADCY4,5.7307448127703896e-05
FAN1,5.726315911771292e-05
EIF1AX,5.723574211152814e-05
KIF22,5.722592970931459e-05
GZF1,5.7222169187037625e-05
RALA,5.72198950819532e-05
ANKRD22,5.7199834226386916e-05
TIGD7,5.71494421250841e-05
AP1M2,5.709751257006533e-05
HERPUD1,5.709673777189247e-05
TCN1,5.7057296568416234e-05
RNF128,5.7054593579729226e-05
TFDP1,5.7038819464605214e-05
ABR,5.701209329677787e-05
ZNF124,5.6992037010275296e-05
TSKU,5.699034395015067e-05
ZNF74,5.697963009815976e-05
R3HCC1,5.6909479737928236e-05
ZNF717,5.690947973792821e-05
SLC16A3,5.690947973792821e-05
GMFB,5.690947973792821e-05
RPS12,5.690947973792821e-05
HLA-A,5.690947973792821e-05
RASSF6,5.690947973792821e-05
DACT2,5.690947973792821e-05
SET,5.690947973792821e-05
ZNF571,5.690947973792821e-05
LNX2,5.690947973792821e-05
SLC39A10,5.690947973792821e-05
UPK3B,5.690947973792821e-05
SUZ12,5.690947973792821e-05
SEMA3F,5.690947973792819e-05
RHPN1,5.690947973792819e-05
BTBD9,5.690947973792819e-05
MYH14,5.6857751805400494e-05
ARHGEF25,5.680619574566336e-05
BCL10,5.679243021152358e-05
BMPR1A,5.6773332657215406e-05
MSRA,5.677104925798576e-05
GPRIN3,5.676867952914028e-05
MAP3K10,5.6761662907440096e-05
ARG2,5.672134922639786e-05
WDR66,5.670157196528486e-05
SLC26A2,5.66810355453557e-05
SNX8,5.6665113182802805e-05
RAB11FIP5,5.66606783268672e-05
TBCB,5.657353239590971e-05
OVOL1,5.651311605940161e-05
SORBS1,5.649794424395554e-05
PSENEN,5.645679069455828e-05
HP,5.6439153459102365e-05
ABHD15,5.6439153459102365e-05
GRB10,5.6439153459102365e-05
EXOC3L4,5.6439153459102365e-05
PIPOX,5.643915345910236e-05
DENND5A,5.643915345910236e-05
TNC,5.643915345910236e-05
SPTLC3,5.643915345910236e-05
CBLN3,5.643915345910236e-05
CBX7,5.643915345910236e-05
RTKN2,5.643915345910236e-05
PTEN,5.643915345910236e-05
RASD1,5.643915345910236e-05
MOCS2,5.643915345910236e-05
PHLDB2,5.643915345910236e-05
THAP10,5.643915345910236e-05
SEMA5A,5.643915345910236e-05
NES,5.643915345910236e-05
TIMP1,5.643915345910236e-05
SNX21,5.643915345910236e-05
ANGPTL2,5.642997636097897e-05
MALL,5.6421405297637324e-05
DAPK3,5.63668838113802e-05
TIA1,5.636337866973582e-05
RAC3,5.63182124159757e-05
CDC14A,5.631821241597569e-05
PDCD10,5.626278110454265e-05
DDB2,5.623506292669854e-05
LYPD1,5.620418228959907e-05
CCL20,5.6166917542417354e-05
IQCG,5.615333979735438e-05
AOX1,5.613975063282541e-05
TTYH2,5.608884147211478e-05
ZNF227,5.608701173239174e-05
CEBPD,5.607434010207048e-05
FCHO1,5.6047214893414106e-05
SEPHS2,5.6038138421366615e-05
EVI5L,5.6038138421366615e-05
PIP4K2B,5.602900557371625e-05
CD58,5.5994152441444084e-05
STAT6,5.5917875166736945e-05
CCDC110,5.587476192451135e-05
PAQR8,5.587476192451135e-05
G6PC3,5.587476192451134e-05
FAM129B,5.587476192451134e-05
CHST2,5.587476192451134e-05
PDGFC,5.587476192451134e-05
ZNFX1,5.587476192451134e-05
DSP,5.587476192451134e-05
HMGCS2,5.587476192451134e-05
PIAS2,5.587476192451134e-05
MAP3K9,5.587476192451134e-05
HSPG2,5.587476192451134e-05
LTBP1,5.587476192451134e-05
CST3,5.587476192451134e-05
SGCD,5.587476192451134e-05
ANKRD35,5.587476192451134e-05
C17orf107,5.587476192451134e-05
RPRD1A,5.587476192451134e-05
CTGF,5.587476192451134e-05
RIPK3,5.587476192451134e-05
ZNF562,5.587476192451134e-05
RECK,5.587476192451134e-05
MCF2L-AS1,5.587476192451134e-05
CBX3,5.587476192451134e-05
ZNF711,5.587476192451134e-05
MSX2,5.587476192451133e-05
IFT122,5.587476192451133e-05
PAQR3,5.587476192451133e-05
THBD,5.587476192451133e-05
TBKBP1,5.587476192451133e-05
TIMP2,5.587476192451133e-05
ZNF322,5.587476192451133e-05
GOLGA8B,5.587476192451133e-05
ZNF883,5.587476192451133e-05
SELP,5.587476192451133e-05
PELI2,5.587476192451129e-05
INTS1,5.5814291402947865e-05
TTC26,5.5737139358194755e-05
FAM118B,5.57263254612916e-05
RRP15,5.559979566232677e-05
IGFBP6,5.558211446213082e-05
ZNF32,5.5531514188329814e-05
RRAS,5.5513431894429293e-05
PKP2,5.5513431894429293e-05
SEL1L,5.5513431894429293e-05
CCDC107,5.5457396756074305e-05
ECE1,5.54548764350089e-05
MAPK8IP3,5.542233470245054e-05
ZNF217,5.541488734077038e-05
MORN2,5.5386323702028684e-05
C1GALT1,5.53756814430783e-05
NAGS,5.5369515099230865e-05
ZNF91,5.532513314635847e-05
CBY1,5.5273387468850195e-05
PLXDC1,5.518495004890008e-05
PPP1R3F,5.518495004890008e-05
ING3,5.518495004890007e-05
DDT,5.518495004890007e-05
ASTN2,5.518495004890007e-05
EMILIN1,5.518495004890007e-05
C1QA,5.518495004890007e-05
NRGN,5.518495004890007e-05
PBX3,5.518495004890007e-05
B3GALNT1,5.518495004890007e-05
TAZ,5.518495004890007e-05
HMGN5,5.518495004890007e-05
NR4A3,5.518495004890007e-05
CD47,5.518495004890007e-05
PRDX5,5.518495004890007e-05
IFI35,5.518495004890007e-05
TMSB15A,5.518495004890007e-05
TCP11L1,5.518495004890007e-05
PGBD5,5.518495004890007e-05
AQP11,5.518495004890007e-05
RASIP1,5.518495004890006e-05
FUT2,5.5128958825230264e-05
CCDC122,5.5114561082000686e-05
FAM110A,5.511144550477765e-05
CSTF2,5.510997049720337e-05
ESPN,5.501515020259573e-05
MTA1,5.501515020259573e-05
PRDM5,5.500742493385305e-05
ZHX3,5.4944597479000704e-05
TREM2,5.4943515892436117e-05
TXNRD1,5.4867728868644e-05
TMEM38B,5.4753817626642995e-05
ARID1B,5.470316654650733e-05
11-Sep,5.464588971619001e-05
STK36,5.4620558514309036e-05
PDK1,5.458136465774021e-05
LPCAT3,5.458136465774021e-05
FAM174B,5.458136465774021e-05
ADI1,5.453825141551449e-05
VPS4B,5.4515318839862494e-05
ACBD4,5.444756494048803e-05
HDAC5,5.4440053377414075e-05
APLN,5.4435154531931315e-05
ACP5,5.442217730182996e-05
LMF1,5.4365091672149044e-05
MAPK8IP2,5.434442297357544e-05
C9orf24,5.4344422973575436e-05
MBTPS2,5.432268520438603e-05
VAPA,5.432268520438603e-05
ST3GAL2,5.432268520438603e-05
ORM1,5.432268520438603e-05
LY6E,5.432268520438603e-05
NUDT4,5.432268520438601e-05
TCEA2,5.432268520438601e-05
FADS3,5.432268520438601e-05
VPS13C,5.432268520438601e-05
THYN1,5.432268520438601e-05
SP5,5.432268520438601e-05
CAPN2,5.432268520438601e-05
CD300A,5.432268520438601e-05
RNF32,5.432268520438601e-05
MAPK8,5.432268520438601e-05
DNAH14,5.432268520438601e-05
TNFSF9,5.432268520438601e-05
ST3GAL6,5.432268520438601e-05
CCL13,5.432268520438601e-05
DOT1L,5.432268520438601e-05
SGK494,5.432268520438601e-05
ZNF559,5.432268520438601e-05
KLHL6,5.432268520438601e-05
LDLRAD3,5.432268520438601e-05
TAPBP,5.432268520438601e-05
DNAJB1,5.432268520438601e-05
PIP5K1B,5.432268520438601e-05
G3BP2,5.432268520438601e-05
CILP,5.432268520438601e-05
MFHAS1,5.432268520438601e-05
PRRT1,5.432268520438601e-05
MAP3K13,5.432268520438601e-05
PLEKHG4,5.432268520438601e-05
RFK,5.432268520438601e-05
ANGPTL4,5.432268520438601e-05
CHKB,5.432268520438601e-05
PCDHB16,5.432268520438601e-05
C7,5.432268520438601e-05
DIXDC1,5.432268520438601e-05
ABCB9,5.432268520438601e-05
DHX40,5.432268520438601e-05
FAM178B,5.4207645998900245e-05
GBE1,5.416475459075923e-05
RGS4,5.4154711533376764e-05
FMNL3,5.4107971033617645e-05
CCL4L2,5.410797103361764e-05
KLC1,5.410797103361764e-05
BVES,5.410095995865379e-05
SPATA20,5.4090867202091426e-05
CD4,5.3930746638697795e-05
TACC1,5.389227737443521e-05
FAM19A5,5.387990055450041e-05
DIAPH1,5.384874103110748e-05
FHL3,5.3753390654533135e-05
ZBTB33,5.375157472295462e-05
PROCA1,5.375157472295462e-05
VKORC1,5.3751574722954605e-05
LILRB5,5.3751574722954605e-05
MLKL,5.3751574722954605e-05
DYNLL2,5.3751574722954605e-05
S1PR1,5.3681513909747334e-05
TGM2,5.368094845309812e-05
CD81,5.3660947067898515e-05
MON1B,5.365750946718949e-05
RNF213,5.3657509467189395e-05
SORBS3,5.3555174738389975e-05
LRP12,5.3555174738389975e-05
ADPRH,5.353539991156875e-05
TRAF3IP2,5.342411447168191e-05
NEDD9,5.340969889842998e-05
ARL6IP1,5.3361875806213216e-05
ZDHHC23,5.336187580621321e-05
CDYL,5.3304971613299084e-05
ANTXR1,5.3262730371129644e-05
SSBP3,5.3262730371129644e-05
AFAP1L2,5.32140589757251e-05
CAPN10,5.321405897572509e-05
CLDN4,5.321405897572509e-05
EPAS1,5.321405897572509e-05
PNP,5.321405897572509e-05
YWHAE,5.321405897572509e-05
C18orf54,5.321405897572509e-05
PPP1R16A,5.321405897572509e-05
KLHL22,5.321405897572509e-05
CBFA2T2,5.321405897572509e-05
VAMP1,5.321405897572508e-05
PCM1,5.321405897572508e-05
STX17,5.321405897572508e-05
PJA2,5.321405897572508e-05
NIT2,5.321405897572508e-05
PTP4A2,5.321405897572508e-05
TNFRSF10C,5.321405897572508e-05
TMEM181,5.321405897572508e-05
TPM3,5.321405897572508e-05
MMP3,5.321405897572508e-05
MTPN,5.321405897572508e-05
EFNA1,5.321405897572508e-05
LRP4,5.321405897572508e-05
EPHB2,5.321405897572508e-05
PLA1A,5.321405897572508e-05
MYO1B,5.321405897572508e-05
CPAMD8,5.321405897572508e-05
SLC39A7,5.321405897572508e-05
TNFSF13B,5.321405897572508e-05
CCL17,5.321405897572508e-05
NOS3,5.317453575901708e-05
COL7A1,5.317453575901708e-05
PTPRU,5.309509445905086e-05
HCFC1R1,5.301765899116039e-05
CD302,5.300659675749614e-05
TRAPPC6A,5.2965974784696096e-05
MPP5,5.2933984981116e-05
PLEKHF2,5.2929795840170966e-05
FOSB,5.2929795840170966e-05
NAA35,5.292979584017096e-05
ZNF331,5.287408026560243e-05
BCAS3,5.269841886937107e-05
NBR1,5.258801122306949e-05
ARL6IP5,5.256705743899829e-05
SPAG1,5.2556935049620214e-05
TMEM159,5.252317596366096e-05
GALT,5.2523175963660945e-05
SEC24D,5.2493920767075216e-05
NAA38,5.244948916285536e-05
KIF7,5.2389034805558896e-05
FXYD3,5.2327157992796325e-05
CLUL1,5.2206216949669656e-05
AKAP11,5.2206216949669656e-05
MT3,5.2206216949669656e-05
CXCR4,5.220621694966965e-05
TBC1D14,5.220621694966965e-05
KCNE4,5.220621694966965e-05
RBM5,5.2090940900937876e-05
RNU6ATAC,5.203580887763136e-05
ABCA5,5.2021330067648556e-05
HAS2,5.201089872756593e-05
PFKFB4,5.193877651661182e-05
AIFM2,5.180545153225009e-05
ADAM23,5.173589067084385e-05
PFAS,5.1735890670843826e-05
GSTZ1,5.1735890670843826e-05
NANS,5.1735890670843826e-05
ZNF525,5.1735890670843826e-05
CACNB1,5.1735890670843826e-05
ADSSL1,5.1735890670843826e-05
TSPAN32,5.1735890670843826e-05
IRF6,5.1735890670843826e-05
FTH1,5.1735890670843826e-05
DPCD,5.1735890670843826e-05
RRM1,5.1735890670843826e-05
HOXD9,5.173589067084382e-05
CLDN3,5.173589067084382e-05
PIGK,5.173589067084382e-05
ORAI2,5.173589067084382e-05
TRIM7,5.173589067084382e-05
CLEC5A,5.173589067084382e-05
LIPE,5.173589067084382e-05
LRFN3,5.173589067084382e-05
HOXB7,5.173589067084382e-05
PGRMC1,5.173589067084382e-05
CCDC120,5.173589067084382e-05
ARHGAP6,5.173589067084382e-05
LIMD1,5.173589067084382e-05
PIM3,5.173589067084382e-05
GLT8D2,5.173589067084382e-05
PRKD3,5.173589067084382e-05
ADAM12,5.173589067084382e-05
RND3,5.173589067084382e-05
C4orf19,5.173589067084382e-05
SGK1,5.173589067084382e-05
SLC7A4,5.173589067084382e-05
FLCN,5.173589067084382e-05
LAMA4,5.173589067084382e-05
F8,5.173589067084382e-05
ZFPM2,5.173589067084382e-05
ZDHHC14,5.173589067084382e-05
PLSCR1,5.173589067084382e-05
LRMP,5.173589067084382e-05
KLHL2,5.173589067084382e-05
NLGN2,5.173589067084382e-05
HOOK1,5.173589067084382e-05
RCAN3,5.173589067084382e-05
MANEA,5.173589067084382e-05
BNIP3,5.173589067084382e-05
ZNF195,5.173589067084382e-05
NF1,5.173589067084382e-05
MAD2L2,5.173589067084382e-05
GRAMD1A,5.173589067084382e-05
SHROOM3,5.173589067084382e-05
MAPRE3,5.173589067084382e-05
QTRT1,5.173589067084382e-05
SAMD14,5.173589067084379e-05
TMEM45A,5.1638642756048685e-05
HAAO,5.157937873267985e-05
C19orf57,5.147721121748959e-05
TSC22D4,5.147721121748958e-05
ERLIN2,5.147721121748958e-05
RHOV,5.138710938542234e-05
L3MBTL3,5.135962964778312e-05
TNIK,5.135962964778311e-05
ZMYM3,5.135962964778311e-05
COPS2,5.135962964778311e-05
COL8A1,5.135962964778311e-05
KCNH2,5.135962964778311e-05
SLC37A2,5.135547971002877e-05
BCL7A,5.1198374923614283e-05
ELK3,5.1016244733984544e-05
LY6G5C,5.088279885659057e-05
MARCKS,5.0848989687915034e-05
NUDT11,5.0821760271772506e-05
NRARP,5.0735776560502895e-05
SULT1A4,5.070117285742698e-05
CDH8,5.0701172857426975e-05
IL15,5.070117285742697e-05
OCLN,5.070117285742695e-05
SRGN,5.070117285742692e-05
LRRC29,5.070117285742692e-05
THNSL1,5.070117285742692e-05
5-Mar,5.070117285742692e-05
FRY,5.066309496338049e-05
CDK11A,5.065328853205768e-05
CLIC6,5.052606676592565e-05
STK17A,5.0461421168952365e-05
CCL21,5.045481147328006e-05
ENGASE,5.0414974313290416e-05
DKK1,5.0414974313290416e-05
PANX2,5.037340510286625e-05
ADORA3,5.035626691962131e-05
NIPA1,5.0356266919621304e-05
3-Mar,5.0356266919621304e-05
SLC25A23,5.0356266919621304e-05
SOS2,5.0356266919621304e-05
PHC1,5.0356266919621304e-05
CPNE3,5.0156584534575954e-05
CYB5A,5.014401711174095e-05
KIAA2026,5.014401711174095e-05
FAM193A,5.0144017111740945e-05
MAGED4B,5.0135990858501714e-05
FAM171B,5.0047666870005686e-05
TNFSF15,5.000771504166967e-05
CCDC138,4.9962088704986316e-05
C20orf27,4.9962088704986316e-05
COX7A1,4.9666455044010104e-05
POLR1A,4.9666455044010056e-05
ACSM3,4.9666455044010056e-05
NID2,4.9666455044010056e-05
OR2A7,4.9666455044010056e-05
CENPBD1,4.9666455044010056e-05
HOXB3,4.9666455044010056e-05
CALM1,4.9666455044010056e-05
CDK2,4.9666455044010056e-05
FAM167B,4.9666455044010056e-05
SORT1,4.9666455044010056e-05
SPIN1,4.9666455044010056e-05
GPD1,4.9666455044010056e-05
HCST,4.9666455044010056e-05
PCDH12,4.966645504401005e-05
ARMCX3,4.966645504401005e-05
ZBTB6,4.966645504401005e-05
MUT,4.966645504401005e-05
PCBP3,4.966645504401005e-05
UBE2H,4.966645504401005e-05
SPTBN2,4.966645504401005e-05
GPNMB,4.966645504401005e-05
ACO1,4.966645504401005e-05
IRF7,4.966645504401005e-05
PTMS,4.966645504401005e-05
MORN4,4.966645504401005e-05
H6PD,4.966645504401005e-05
FBXL14,4.966645504401005e-05
C1orf54,4.966645504401005e-05
SNX25,4.966645504401005e-05
XRN1,4.966645504401005e-05
FOXRED2,4.966645504401005e-05
GSK3B,4.966645504401005e-05
PNMA1,4.966645504401005e-05
DOK4,4.966645504401005e-05
ARHGAP31,4.966645504401005e-05
ATP6V1E2,4.966645504401005e-05
TCTN1,4.966645504401005e-05
TNNT1,4.966645504401005e-05
HLA-DMB,4.966645504401005e-05
NBEAL1,4.966645504401005e-05
CAP2,4.966645504401005e-05
TMEM156,4.966645504401005e-05
NAIP,4.966645504401005e-05
PRR15L,4.966645504401005e-05
APOLD1,4.966645504401005e-05
JUN,4.966645504401005e-05
SCARNA9,4.966645504401005e-05
SEMA4A,4.966645504401005e-05
PLD2,4.966645504401005e-05
SLC9A2,4.966645504401005e-05
LCP2,4.966645504401005e-05
SLC25A13,4.966645504401005e-05
IL20RA,4.966645504401005e-05
MYCT1,4.966645504401005e-05
AMDHD2,4.966645504401005e-05
MCTP1,4.966645504401005e-05
TEX9,4.966645504401005e-05
PUS7,4.966645504401005e-05
ZNF518A,4.966645504401005e-05
TCF7,4.966645504401005e-05
FAM47E-STBD1,4.966645504401005e-05
SRXN1,4.966645504401005e-05
MTMR10,4.966645504401005e-05
PVRIG,4.966645504401005e-05
GAS8,4.966645504401005e-05
PSMG3,4.966645504401005e-05
CERK,4.966645504401005e-05
RNF43,4.966645504401005e-05
FGFR1OP,4.966645504401005e-05
SMC4,4.966645504401005e-05
SLC16A8,4.966645504401005e-05
NPTN,4.966645504401005e-05
GK5,4.95989734474829e-05
C1orf198,4.944305006156775e-05
TNFSF4,4.934808033218949e-05
CTTNBP2,4.914909613730162e-05
BMP1,4.914909613730162e-05
IRX3,4.914909613730162e-05
CCDC160,4.914909613730162e-05
ZNF436,4.914909613730162e-05
UNC93B1,4.914909613730162e-05
BRI3BP,4.9120669823746264e-05
HHLA1,4.9120669823746264e-05
WARS,4.9120669823746264e-05
DOC2A,4.9120669823746264e-05
FBXW2,4.9120669823746264e-05
KLRK1,4.9120669823746264e-05
TSPAN14,4.886167452246367e-05
PPP2R3A,4.851079618746653e-05
SLC4A8,4.8487473689299494e-05
CYTIP,4.8239258059986815e-05
GPM6A,4.81882867391288e-05
HLA-DMA,4.815417516286232e-05
PLCL2,4.815417516286232e-05
NUP210,4.810530185183731e-05
P2RX4,4.7892653078152573e-05
SLC41A1,4.782195807226689e-05
FXYD2,4.770593708174647e-05
ZDHHC11B,4.767092783242036e-05
MCL1,4.767092783242036e-05
LATS1,4.767092783242036e-05
PRF1,4.766250884584755e-05
GPR4,4.752176721256415e-05
ITPRIP,4.735752772547177e-05
ERBB3,4.7349586896576575e-05
GLB1L2,4.730138575620007e-05
FRAT2,4.730138575620007e-05
PRKAB1,4.730138575620007e-05
SSPN,4.708761987826336e-05
NRSN2,4.703262788258529e-05
AVIL,4.693184367997971e-05
CNKSR3,4.680192046581378e-05
MYO7A,4.680009389628375e-05
CDK18,4.656230160375944e-05
NBPF15,4.656230160375944e-05
UBE2S,4.656230160375944e-05
RPS26,4.656230160375944e-05
ZBTB47,4.656230160375944e-05
GMDS,4.656230160375944e-05
SPRED1,4.656230160375944e-05
CLDN23,4.656230160375944e-05
TMEM106B,4.656230160375944e-05
MTMR2,4.656230160375944e-05
SYNGR1,4.656230160375944e-05
UCK2,4.656230160375944e-05
PLCB1,4.656230160375944e-05
CD109,4.656230160375944e-05
DPP3,4.656230160375944e-05
MGA,4.656230160375944e-05
EPB41L3,4.656230160375944e-05
KALRN,4.656230160375944e-05
IFI44,4.656230160375944e-05
CD68,4.656230160375944e-05
ZBTB38,4.656230160375944e-05
TNF,4.656230160375944e-05
FAM53B,4.656230160375944e-05
DUSP16,4.656230160375944e-05
RRAD,4.656230160375944e-05
FLNA,4.656230160375944e-05
PARP6,4.656230160375944e-05
KDR,4.656230160375944e-05
PTK7,4.656230160375944e-05
EXOC6B,4.656230160375944e-05
BRCA1,4.656230160375944e-05
MLXIPL,4.656230160375944e-05
SEZ6L2,4.656230160375944e-05
PCDHB2,4.656230160375944e-05
FFAR2,4.656230160375944e-05
PANK1,4.656230160375944e-05
GKAP1,4.6562301603759436e-05
BRCA2,4.6562301603759436e-05
SHANK3,4.6562301603759436e-05
SLC50A1,4.6562301603759436e-05
CYP4X1,4.6562301603759436e-05
INPPL1,4.6562301603759436e-05
SSBP4,4.6562301603759436e-05
INPP4A,4.6562301603759436e-05
NPEPL1,4.6562301603759436e-05
COL18A1,4.6562301603759436e-05
RHBDD2,4.6562301603759436e-05
P4HA3,4.6562301603759436e-05
MX1,4.6562301603759436e-05
PLXNA2,4.6562301603759436e-05
AMIGO1,4.6562301603759436e-05
NRXN3,4.6562301603759436e-05
MXRA5,4.6562301603759436e-05
ABI3BP,4.6562301603759436e-05
ZDHHC2,4.6562301603759436e-05
ZDHHC20,4.6562301603759436e-05
TFAP2A,4.6562301603759436e-05
RABL2B,4.6562301603759436e-05
PASK,4.6562301603759436e-05
LARS2,4.6562301603759436e-05
TFAP4,4.6562301603759436e-05
CD69,4.6562301603759436e-05
APPL1,4.6562301603759436e-05
VIM,4.6562301603759436e-05
PRKAG2,4.6562301603759436e-05
ING5,4.6562301603759436e-05
CYTH1,4.6562301603759436e-05
UBE4A,4.6562301603759436e-05
CREB3L2,4.6562301603759436e-05
PM20D2,4.6562301603759436e-05
BPNT1,4.6562301603759436e-05
SLC44A1,4.6562301603759436e-05
COMT,4.6562301603759436e-05
KCNC3,4.6562301603759436e-05
KCNQ1,4.6562301603759436e-05
APOBEC3F,4.6562301603759436e-05
